position_name,company_name,salary,work_city,work_exp,education,company_size,company_type,industry,position_url,job_summary,welfare,salary_count
网站交互设计师,壹波云(上海)科技有限公司,7千-1.2万,上海,1-3年,本科,20-99人,,人工智能,http://www.zhaopin.com/jobdetail/CCL1492601300J40663250309.htm,Edison Lab 是提供先进AI解决方案和职业咨询服务的领先公司。我们通过尖端的人工智能技术，帮助企业实现业务转型。我们的服务根据客户需求量身定制，旨在带来深远的业务影响。职位描述:我们正在寻找一位才华横溢的网站设计师 / UI/UX 设计师，负责创建引人入胜、视觉效果出色的网页和用户界面设计。理想的候选人应具备网站设计经验，并能设计出直观的用户体验，以提升用户的参与度和满意度。您将与开发团队...,"绩效奖金,弹性工作",14薪
AI训练师（青浦菊长外包、六险一金）,外企德科数字技术有限公司,1万-2万,上海,经验不限,本科,10000人以上,合资,人力资源服务,http://www.zhaopin.com/jobdetail/CCL1480117890J40726944605.htm,"岗位内容：1、结合ICT领域业务知识，完成领域AI数据训练集、AI数据评测集等数据寻源、生产和管理，高效完成服务领域模型训练和评测数据交付；2、支撑AI数据资产团队相关工作，包括但不限于AI数据入湖需求跟踪闭环、维护AI数据资产管理、AI数据消费问题解答、AI数据质量看板的运营。岗位要求：人员资格要求：学历：本科以上；人员素质要求：1、有较好的沟通协调能力和推动力，服务热情，有较强的主动性,可以与...",六险一金,13薪
AI芯片内核(Core)架构师/设计工程师,芯至科技(上海)有限公司,3万-6万,上海,3-5年,硕士,20-99人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CCL1450092160J40691255012.htm,岗位职责： 1. 参与AI芯片软硬件功能划分、SoC微架构功能制定及其硬件功能集成；2. 负责和参与AI芯片内核功能、微架构、关键技术指标相关的方案规划和制定、建模、性能评估和优化；3. 负责和参与基于RISC-V指令集架构的AI芯片内核微架构及其功能电路RTL设计、PPA性能评估与优化、代码Review，包括但不限于GPGPU内核硬件接口、ISA定义、取指、译码、寄存器堆、L1 Cache、Th...,,
AI工程师,上海宝掣科技有限公司,1.5万-2.5万,上海,1-3年,本科,20-99人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CCL1334487740J40678379307.htm,岗位职责：1、AI解决方案技术实现： 通过识别企业内部真实需求，与产品经理配合，在营销、客服、咨询等业务场景中，构建和实现自动化解决方案。 2、视觉AI分析，将矿山的不同场景（人、设备、环境）进行视觉分析，负责从平台搭建到调试、训练和优化的全过程。3、流程自动化实施：利用RPA、AI应用框架等工具，配合开发自动化脚本简化重复任务，将挖掘出的AI提效业务场景和机会转化为自动化流程及AI应用，减少手工...,,
开发与算法工程师,台积电,1.3万-2.3万,上海,经验不限,本科,1000-9999人,港澳台公司,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC653490420J40605159202.htm,岗位职责:1.数据处理与分析：针对厂内相关海量数据进行数据预处理（异常值检测，数据标准化等）、数据分析与处理的工作，实现海量数据的高质量化；2.各类生产报表系统及企业管理软件的开发：基于分析数据实现c#或web等报表的开发，包括前端界面与后端逻辑的搭建与测试等，实现数据的可视化；3.调度问题求解：基于优化算法或数学模型对厂内排程调度等组合优化场景进行改善，得到厂内在组合优化场景的较优解或最优解；4...,,18薪
ai产品经理,凯捷中国,1.6万-2.1万,上海,3-5年,本科,10000人以上,外商独资,IT服务,http://www.zhaopin.com/jobdetail/CC000274570J40658624802.htm,我们正在寻找一位经验丰富的AI产品经理，负责从需求分析到产品上线的全流程管理。工作内容：1. 负责AI产品的需求分析、规划、设计及实施；2. 与技术团队合作，完成产品开发并上线；3. 对产品进行持续优化，提升用户体验；4. 分析市场趋势，调整产品策略。岗位要求：1. 本科及以上学历，3年以上AI产品经理工作经验；2. 熟练掌握PRD、Axure、MindManager等产品经理常用工具；3. 对A...,,13薪
【线上】 平面设计师,河南神笔网络科技有限公司,7千-1.1万,上海,经验不限,学历不限,100-299人,民营,装饰装修,http://www.zhaopin.com/jobdetail/CCL1468138190J40698653610.htm,【网店】设计师时间自由，地点不限，只要你会办公软件，欢迎加入我们1.不限时间和地点，会基础软件即可2.能对客户认真负责3.热爱logo设计4.可远程在线办公5.有网店经验优先考虑,,
AI创意设计师,北京万古恒信科技有限公司,1.5万-2万,上海,3-5年,本科,300-499人,民营,企业服务,http://www.zhaopin.com/jobdetail/CC206322610J40661201502.htm,岗位职责负责公司信息流渠道及活动运营中的视觉设计工作，确保视觉内容符合目标受众的需求，提升用户增长和品牌影响力。运用创意设计技巧，产出高质量的广告设计，包括活动页面、开屏广告、海报、包装物料、文创设计及信息流广告等。结合行业趋势和平台热点，优化设计策略并提升广告投放效果。数据驱动设计决策，持续监测和分析素材投放效果，优化设计模板，提高创意产出效率。岗位基本需求1、三年以上视觉设计工作经验，拥有视觉...,,
产品经理(J11076),中移(上海)信息通信科技有限公司,面议,上海,5-10年,本科,1000-9999人,国企,运营商/增值服务,http://www.zhaopin.com/jobdetail/CC830786320J40611969902.htm,岗位职责：1、承担智慧交通产品部车路协同、车路云一体化总体架构的设计与演化，对架构可靠性和可扩展性负责；2、负责集团战略研发项目以及市场项目的技术路线、技术方案设计，协同技术工程师对方案的可落地性负责；3、紧跟业界的技术进展，探索前沿技术，在连接、计算、感知、平台方面保持技术的领先性；4、与其他团队密切合作，包括产品经理、研发工程师等，实现高质量的产品和解决方案。任职要求：教育背景：计算机科学，人...,,
AI工程师/软件开发工程师,华为技术有限公司,面议,上海,经验不限,本科,10000人以上,民营,运营商/增值服务,http://www.zhaopin.com/jobdetail/CC000542940J40650393514.htm,职责描述：1、围绕鲲鹏芯片，构筑华为通用算力基础设施和软件生态，保障虚拟化、大数据、数据库、分布式存储等核心场景下整体竞争力领先；2、关注业界通用算力技术动态，同步openEuler、openGauss等社区最新进展，负责技术方案设计及验证、核心代码交付、系统建模和调优、疑难问题解决等，看护软件实现质量；任职要求：1、计算机、电子通信、软件工程、电气工程、自动化、控制等理工科相关专业，学历本科及以...,,
AI图像算法工程师,上海宝掣科技有限公司,1.5万-2.5万,上海,1-3年,本科,20-99人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CCL1334487740J40188379907.htm,技能要求：1、熟练掌握Python，有良好的编程能力，算法设计能力，模型调优能力；2、熟练掌握使用OpenCV库，熟悉常用目标检测算法，人脸识别识别算法yolo目标检测网络等其他深度学习算法； 3、熟练使用至少一种深度学习框架，如Tensorflow、Pytorch等，深度学习图像处理基础理论知识 ； 4、有姿态动作识别算法项目经验、熟悉OpenPose、HRNet等算法项目落地；5、有视频流图像...,"五险一金,绩效奖金,交通补助,有餐补,弹性工作,通讯补助,周末双休,高温补贴",
标注审核质量管理运营,外企德科数字技术有限公司,1.1万-1.2万,上海,3-5年,大专,10000人以上,合资,人力资源服务,http://www.zhaopin.com/jobdetail/CCL1480117890J40724952405.htm,岗位职责:根据业务不同目标和不同阶段的业务问题，通过质量管理方法论，诊断业务问题，归纳关键问题并给出解决方案，推动各方资源，落地可执行方案，提升质量交付水平根据业务实际情况，对接审核(包括离岸BPO)、质检、标准、产品等团队，共同合作优化改进审核工具以及质量相关流程承接&完成跨部门质量协同项目熟悉内容平台，了解互联网内容审核运作流程，有较强的内容敏感度和内容理解能力推动合理的规则指定，提升规则的合...,,
技术销售工程师,上海承誉电子有限公司,9千-1.8万,上海,1-3年,高中,20-99人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC350304610J40384695316.htm,有经验 有耐心 责任感重,五险一金,
AI模型部署工程师,经纬恒润,1.5万-3万,上海,经验不限,本科,1000-9999人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC000571490J40680632711.htm,岗位职责:1. 负责点云和图像语义分割、深度估计、目标检测等深度学习模型在嵌入式平台的部署；2. 负责数据预处理、模型推理、模型输出后处理整个流水线pipeline的开发和调试；3. 负责PTQ和QAT等方式的模型量化，减小板端部署的量化误差；4. 负责SoC上进行模型部署调试的工具开发。 任职要求:1. 计算机、信息、数学、电子、自动化、机械、测控、汽车等相关专业本科及以上学历；2. 熟练掌握C...,,15薪
AI自习室校区校长,上海塔迪实业有限公司,8千-1.6万,上海,5-10年,本科,20-99人,民营,培训/辅导服务,http://www.zhaopin.com/jobdetail/CC816589170J40580932913.htm,【岗位职责】1、根据公司下达的阶段性目标，指导带领自习室校区下属，制定月、季度、年度业务管理计划，并完成相应指标;2、具体负责AI学习机系统业绩、课后服务满班率、续班率、课消等达标管理、统筹分析处理校区业务进度所遇到的问题解决3、负责课后邦校区市场开拓、引流获客、教学服务、留存续费转介绍、运营教务、人员带教培训等相关板块管理工作4、培训带教下属提升自身业务能力，做好内部团队建设，对下属工作进行指导...,大牛带队,
研发经理（大数据、AI人工智能方向）,上海在伊环保科技有限公司,1.5万-2万,上海,1-3年,硕士,20-99人,民营,工业自动化,http://www.zhaopin.com/jobdetail/CC575083980J40563684311.htm,致力于智慧能源创新发展！拥有自驱力，希望突破与超越自我；渴望拥抱未来，愿为能源智慧化发展贡献力量，成就一番事业。任职要求：1. 专业要求：人工智能、计算机、计算数学、软件算法；2. 熟悉PYTHON、常用的数据库；3. 熟悉神经网络、遗传算法和深度学习；4. 从事过大数据，数据挖掘、大模型、AI、CHAT GPT4；5. 硕士以上学历，有两年以上相关工作经验。6. 工作积极主动，责任心强，思维敏捷...,"法定工作时间,周末双休,定期团建,五险一金,体检福利,通讯补助,带薪假期,高温补贴,有餐补",15薪
人工智能工程师,上海海诚工程管理有限公司,1.5万-2.5万,上海,1-3年,本科,100-299人,国企,咨询服务,http://www.zhaopin.com/jobdetail/CC144760360J40652096608.htm,岗位职责： 1、参与公司数字化转型项目，完成相关软件产品的需求调研、深入分析与整理相关需求。2、了解 RAG 技术，能够将其应用于大模型的开发中，提升模型的性能和效果。3、参与软件产品的研发过程，全力提供技术支撑并制定解决方案。 4、参与软件产品的推广与培训，确保产品的广泛应用与用户熟练。5、完成领导交办的其他各项任务。 任职资格： 1、计算机、土木、工程管理或相关专业。2、熟练掌握 langch...,,14薪
AI工程师,江苏恒瑞医药股份有限公司,1.3万-2.5万,上海,3-5年,本科,10000人以上,股份制企业,医药制造,http://www.zhaopin.com/jobdetail/CC120989510J40549941713.htm,岗位职责负责AI大模型的评测与分析工作，与模型训练团队配合不断优化提升AI大模型效果。具体工作内容包括但不限于：1. 深入理解大规模预训练语言模型，参与模型评测方案的制定与评测数据集的建设。2. 通过对模型进行全方面细致的评测，明确模型能力边界，对模型能力进行深入分析，产出围绕大模型的客观认知，从而为模型训练迭代提供指导意见。3. 追踪大模型方向前沿进展，积极主动地学习和探索新的评测及分析的方法和...,,13薪
数据处理员（数据标注）,上海熠朗信息科技有限公司,80-100/天,上海,无经验,大专,20-99人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CCL1301416480J40589042208.htm,岗位职责： 1、协助同事完成各类数据的标注、录入工作； 2、配合完成数据库建设工作； 3、与其他部门沟通协作，确保数据的共享和使用； 5、领导交办的其他事物。 任职要求： 1、专科以上学历； 2、熟练使用Excel，latex等软件；,,
AI应用开发经理,新宜久财务咨询(上海)有限公司,9千-1.5万,上海,1-3年,硕士,20-99人,民营,财务/审计/税务,http://www.zhaopin.com/jobdetail/CCL1485260050J40693233812.htm,**工作职责：**1. 协助搭建公司客户平台，包括界面设计、表单配置、流程设置等。2. 进行轻流平台的系统集成，确保平台功能符合业务需求。3. 按需进行平台的优化和调整，提升用户体验。4. 与公司团队保持沟通，定期汇报项目进展。**岗位要求：**1. **年龄要求**：30岁以下，逻辑思维能力强，善于分析和解决问题。 2. **学历要求**：一本以上学历，硕士优先 3. **技术能力**：有轻流或...,,
销售经理,上海大族富创得科技股份有限公司,2万-3万,上海,1-3年,大专,300-499人,民营,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC494248680J40391412608.htm,"岗位职责：1.制定并参与或协助上层执行相关的政策和制度；2.负责开发客户资源，寻找潜在客户，完成销售目标；3.签定销售合同，指导、协调、审核与销售服务有关的账目和记录，协调运输等事务；4.解决客户就销售和服务提出的投诉；5.从销售和客户需求的角度，对产品的开发提供指导性建议。任职资格1、工科类专科及以上学历；2、2-3年以上销售工作经验,有销售工程师经历者优先；3、有一定机械类设备类技术功底；4、...","提成,周末双休,五险一金,带薪假期,体检福利,免费班车,带薪旅游,加班补助",
AI算法工程师/AI研发工程师,大连弗斯特高新人才发展管理有限公司,2.5万-3万,上海,3-5年,本科,100-299人,民营,咨询服务,http://www.zhaopin.com/jobdetail/CC135794170J40654738302.htm,岗位职责：1. 推动AI在各业务场景的应用，包括但不限于ChatGPT、智能客服、虚拟数字人等。2. 研究和探索AI的发展方向，了解并优化AI算法，提升AI应用的效果和性能。3. 实现AI自动代码生成，提高软件开发效率和代码质量。4. 跟踪行业动态，及时把握最新的AI技术以及应用，为公司提供技术创新建议。任职要求：1. 3年以上AI领域工作经验。2. 计算机科学或相关专业本科及以上学历，具备良好的...,"体检福利,节日慰问,带薪假期,五险一金,免费班车,定期团建,带薪旅游",15薪
AI测试,上海领时人力资源服务有限公司,1.3万-1.8万,上海,3-5年,本科,10000人以上,民营,银行,http://www.zhaopin.com/jobdetail/CC551229530J40699501013.htm,1.学信网本科及以上学历，3-5年软件测试经验，熟练掌握功能测试，性能测试等测试技术。2.有自动化编写经验，能熟练的掌握python等开发语言。3.熟悉测试流程，熟悉测试用例设计方法，可以把控项目进程，定制各个不同阶段的测试策略和计划。4.熟悉bug流程，熟悉项目流程，能熟练使用Jira，Confluence等工具对测试流程进行管理和缺陷跟踪。5.出色的解决问题和分析能力。6.向非技术利益相关者解...,,
AI视觉软件工程师,上海朗惠包装机械有限公司,1.8万-3万,上海,3-5年,本科,100-299人,合资,医疗设备/器械,http://www.zhaopin.com/jobdetail/CC540094320J40610533614.htm,工作职责:1、负责灯检机视觉算法的工作规划和交付;2、负责实现计算机图像的预处理和数据增强等工作;3、努力提升算法开发和模型训练的部署流程化和自动化水平;4、负责完成算法开发的技术文档编写; 任职要求:1、专业背景为计算机科学、电子信息工程、自动化、人工智能、应用数学等相关专业优先；2、熟练掌握VS语言、C++编程语言;3、对图像处理、相机标定等领域有深厚的理论知识和实践经验;,,
RAG方向工程师,上海克而瑞信息技术有限公司,2.5万-3万,上海,3-5年,本科,1000-9999人,外商独资,互联网,http://www.zhaopin.com/jobdetail/CC867077430J40725869805.htm,"岗位职责：1.设计和开发基于大语言模型(LLM)的RAG系统,优化RAG全链路的性能。 2.负责RAG应用场景的算法研发和落地,包括但不限于知识问答、信息检索、智能对话等。优化RAG中的检索排序算法,提升召回率和准确率。3.负责答案生成LLM的训练和优化,提升搜索结果的丰富度和结构化表达。 4.构建体系化的专业知识库,优化全链路的检索技术。通过RAG、SFT、RLHF等技术优化大语言模型在问答对话...",,
产品经理&运营（上海外服-AI自动办公）,绛门科技,2.3万-2.4万,上海,5-10年,本科,1000-9999人,上市公司,计算机软件,http://www.zhaopin.com/jobdetail/CC426773320J40724558305.htm,1、上海外服集团岗位2、项目方向-AI自动办公3、工作内容：产品经理+运营4、人在上海，现场面试一、岗位概述与职责负责该项目的业务分析。作为业务与技术团队之间的桥梁，负责深入了解业务需求，并将其转化为可执行的产品规划和设计方案。主要职责是确保软件产品和项目能够满足客户的实际需求，同时优化现有的业务流程，提升整体工作效率。二、客户需求分析1.熟悉AI自动办公流程，有内部智能办公，预订会议室、自动生成...,,
AI应用开发/AI解决方案工程师,上海沁恩商务信息咨询有限公司,1.5万-2.5万,上海,3-5年,本科,20-99人,股份制企业,电子/半导体/集成电路,http://www.zhaopin.com/jobdetail/CC444532910J40864226704.htm,岗位职责：1. 跟踪和研究最新的后端开发技术和AI相关技术趋势，积极探索如何将新技术应用于公司的AI产品开发。2. 深入理解公司业务，负责AI产品应用的需求分析、产品设计、架构设计与开发。3. 应用AI算法或模型，设计并实现AI应用，包括但不限于自然语言处理 (NLP)、计算机视觉 (CV)、智能优化与预测等。4. 负责AI产品应用的核心功能模块开发，不限于数据处理、算法集成、模型训练与部署的后端...,,
项目经理（AI）,上海兼达信息技术服务有限公司,1.2万-1.5万,上海,3-5年,本科,100-299人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CCL1281774580J40665684614.htm,主要职责：1.负责项目的对接及开发工作；2.制定项目计划，包括时间表、资源分配、预算和风险管理；3.与客户和团队成员进行有效沟通，确保项目需求和期望得到满足。4.协调项目团队，包括分配任务、监督工作进度和提供反馈。5.协调跨部门资源，确保项目顺利进行；6.维护项目文档，包括需求文档、设计文档和测试报告。7.参与一线开发工作8.与设计师和后端开发人员协作，确保前端界面与设计和后端逻辑无缝集成；基本要...,,
camera图像算法,软通动力信息技术(集团)股份有限公司,1万-1.5万,上海,1-3年,本科,10000人以上,民营,互联网,http://www.zhaopin.com/jobdetail/CC000544460J40656806316.htm,图像评测、图像【应届生也可以】1、熟悉3A、去噪、防抖、美颜、融合等算法、熟悉camera 3A/HDR/美颜/AI拍照/专业相机/图库，掌握一种客观分析评测方法2、熟悉camera sensor原理3、掌握C++、MATLAB、python等开发语言4、优秀的沟通、分析、系统逻辑思维能力，能够准确洞察用户需求，并提出系统化的解决方案5、摄影玩家优先，从事Camera 开发、调试、评测相关工作经验...,,
项目支撑-医卫/文旅+智慧楼宇（专项）,上海陟明信息技术有限责任公司,1.4万-1.7万,上海,5-10年,本科,100-299人,民营,IT服务,http://www.zhaopin.com/jobdetail/CC827426590J40679834702.htm,工作职责1、负责行业标杆应用和案例对营销单位训战、推广，推动应用案例规模复制，对营销单位DICT项目提供全流程支撑；2、负责行业应用全生命周期管理，推动行业应用上集团中台和本地三化平台；3、负责打造本地三化方案，形成标杆规模复制，向全国输出优秀方案；4、负责揭榜方案的外省训战和项目支撑，推动域外项目落收；5、负责开展医疗、园区、楼宇等行业领域解决方案和技术的地市训战、推广，协助售前运用自有方案进行...,,
ai绘图师AI设计师,江苏丝凯文化传播有限公司,8千-1.4万,上海,经验不限,学历不限,20-99人,民营,广播/影视,http://www.zhaopin.com/jobdetail/CC288777430J40649943209.htm,熟练使用AI绘画及设计软件，例如Midjourney和 ComfyUI\StableDiffusion等辅助完成原画的产出，要求符合导演及项目美术风格需求。 参与公司项目前期方案视觉及后期实施制作。 负责训练符合项目风格要求的Ai模型，持续跟进Ai训练师进化及插件的迭代。 负责AI相关新技术在辅助产出方向上的研究到落地，包括但不限于图片处理，视频处理，语音，3D等。 梳理AI设计相关经验和方法，优...,,
AI大模型工程师,上海慧铂信息技术有限公司,1.9万-3万,上海,无经验,硕士,300-499人,民营,IT服务,http://www.zhaopin.com/jobdetail/CCL1473614780J40630879114.htm,岗位职责负责AI大模型的评测与分析工作，与模型训练团队配合不断优化提升AI大模型效果。具体工作内容包括但不限于：1. 深入理解大规模预训练语言模型，参与模型评测方案的制定与评测数据集的建设。2. 通过对模型进行全方面细致的评测，明确模型能力边界，对模型能力进行深入分析，产出围绕大模型的客观认知，从而为模型训练迭代提供指导意见。3. 追踪大模型方向前沿进展，积极主动地学习和探索新的评测及分析的方法和...,,
人工智能研究员,上海信息安全技术支持中心有限公司,1.5万-3万,上海,经验不限,硕士,100-299人,国企,检测/认证,http://www.zhaopin.com/jobdetail/CC138775810J40688282507.htm,工作职责： 1.负责跟踪人工智能行业在安全治理、安全伦理方面的法律法规、标准、技术动态以及AI安全评测技术等相关内容； 2.跟踪AI工程落地相关的技术、产业及应用情况，包括但不限于大模型、AI Agent等领域的应用研究，参与撰写研究报告； 3.研究人工智能大模型、AI Agent等领域的测试评估方法，参与制定评测方法、组织开展评测、编写评测报告；4.追踪大模型领域最新技术、应用、产品动态，形成规...,,15薪
销售经理-中科悦达,上海中科新微信息科技园有限公司,1万-1.4万,上海,5-10年,大专,20人以下,合资,物业管理,http://www.zhaopin.com/jobdetail/CC133110280J40271520606.htm,销售经理 （1-2名） 岗位职责： 1、在上级指导下，根据客户及市场情况，负责制订营销方案、销售计划，以及量化销售目标，合理制定部门人员销售任务和考核措施；2、负责公司相关产品市场开发、推广及销售，客户开发及维护等工作，完成下达的销售指标及回款任务；3、协助上级组织进行大客户调研，研究分析大客户的发展战略和运营模式、运营理念，实施系统化的公关策略；4、汇总各类客户信息及市场信息，定期向上级反馈，为...,"五险一金,节日慰问,体检福利,绩效奖金",14薪
产品测试（AI产品）,绛门科技,1.2万-1.9万,上海,5-10年,本科,1000-9999人,上市公司,计算机软件,http://www.zhaopin.com/jobdetail/CC426773320J40709318405.htm,产品测试，非项目型测试岗位职责:1.负责AI产品的测试工作，确保产品质量和性能2.负责制定和执行 AI 产品的测试计划，确保测试覆盖产品的所有功能和性能要求。3.根据产品需求和设计文档，编写详细的测试用例和测试脚本。4.执行测试用例，包括功能测试、性能测试、集成测试、系统测试和回归测试。任职要求:1.学信网可查本科（可以接受统专自考本）及以上学历。8 年以上的软件测试经验，有 AI 产品测试经验者...,,
ai产品总监（教育方向）,上海智科未来新技术集团有限公司,2.1万-4万,上海,3-5年,本科,100-299人,民营,装饰装修,http://www.zhaopin.com/jobdetail/CC515197220J40697581513.htm,岗位要求:1.5年以上软件产品设计经验，3年以上团队管理经验。2.具备教育领域项目及AIGC类产品设计经验，能够紧跟行业趋势。具备教学平台系统规划设计经验优先。3.需要深入了解AI基础知识，包括机器学习、深度学习等关键技术。4.掌握AI大模型的应用，包括但不限于AI模型的选择、训练、优化及部署等关键环节，5.能够接受出差与高强度工作节奏，具备高度工作灵活性和责任感。6.擅长编写产品销售资料，精准传...,,
AI工程师（外企）,大连众和众科技有限公司,2万-3万,上海,经验不限,本科,100-299人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CC822884050J40866234304.htm,所需技能和资格：编程语言：精通Python；有Java/Kotlin、JavaScript、NodeJS、Shell/Bash经验者优先。机器学习与数据科学：对机器学习概念有很强的理解。有数据操作和建模经验，包括SQL、知识图和向量数据库。人工智能和NLP经验：具备大型语言模型（LLMs）和自然语言处理（NLP）的实践经验。熟悉快速工程技术。云平台：熟悉AWS、Azure、谷歌云平台或阿里云。De...,,
数据标注专员,上海响岳商贸有限公司,8千-9千,上海,经验不限,大专,1000-9999人,合资,消费电子产品,http://www.zhaopin.com/jobdetail/CCL1439248350J40573211116.htm,岗位职责1、按照项目要求，对语言、文本及图片进行标注和改写2、按照需求完成对外参数标定3、对数据标注文档进行校正时，确保数量及准确4、协助项目经理完成数据检测及相关辅导工作5、记录并整理实施过程中所发生的问题 岗位要求 1、学历大专及以上学历 2、能够熟练掌握windows系统、计算机等 3、掌握一些必备的办公软件 4、有较强的理解能力和逻辑思维能力，善于发现问题并能独立解决问题 5、有相关工作经...,"有房补,交通补助,有餐补,五险,带薪旅游,定期团建,下午茶,节日慰问,周末双休",14薪
产品经理（AI/能源）,上海达卯科技有限公司,2万-3万,上海,3-5年,硕士,20-99人,民营,运营商/增值服务,http://www.zhaopin.com/jobdetail/CCL1326804170J40602407104.htm,岗位职责：1.负责AI虚拟电厂运营平台、调度平台、电力交易平台产品；设计、规划、预测等资产管理类产品的功能迭代，参与产品设计、开发、测试和上线的全流程。2.与运营团队、解决方案团队紧密协作，实现虚拟电厂产品的业务和运营目标。3.跟踪生成式人工智能的最新发展趋势，进行国内外虚拟电厂及能源大模型的竞品分析。4.与研发团队和项目经理密切合作，确保产品开发及项目实施进度任职要求:1.本科及以上学历，电气工...,,15薪
AI产业研究员,国海证券,1.1万-2万,上海,1-3年,硕士,1000-9999人,上市公司,证券/期货,http://www.zhaopin.com/jobdetail/CC422390820J40629418306.htm,岗位职责:1、深度跟踪研究全球AI产业前沿，测评AI产品，参与或组织AI产业链调研；2、撰写全球AI产业分析报告、相关公司深度报告等；3、通过路演等方式为机构投资者、为产业合作伙伴提供产业咨询服务；4、深度洞察AI大模型、AI应用等。 任职要求:1、政治素养高，认同践行行业及公司文化价值观，有良好的职业操守和品行；2、硕士研究生及以上学历，具备1年以上工作经验，具备证券从业资格优先；3、对人工智能...,,
人工智能开发（菊厂外包、六险一金）,外企德科数字技术有限公司,2.5万-3万,上海,经验不限,本科,10000人以上,合资,人力资源服务,http://www.zhaopin.com/jobdetail/CCL1480117890J40721640205.htm,"岗位职责1、 负责昇腾领域技术支撑，包括昇腾训练与推理服务器规划设计与实施服务、应用与模型迁移昇腾平台的技术支持（模型训练、应用迁移等）等，主要包括：(1) 昇腾服务器规划设计与实施：负责昇腾服务器规划设计与实施，包括：组网设计、实施方案设计、软件安装与调测、测试验收等；(2) AI应用迁移技术支持：支撑客户进行AI应用迁移,包括离线模型转换、昇腾推理代码迁移、离线模型性能调优等。(3) AI应用...",六险一金,15薪
数据采集开发工程师(J10081),上海索辰信息科技股份有限公司,1.5万-2.5万,上海,3-5年,本科,100-299人,上市公司,计算机软件,http://www.zhaopin.com/jobdetail/CC144260500J40846369004.htm,岗位职责：1、公司实验室开发、部署、维护数据采集管理平台，负责多平台信息的数据采集、清洗、整理、归纳、撰写和数据预处理等工作；2、相关软件的设计、编码、测试以及文档编写工作；3、配合其他部门团队设计研发关联大模型或数据采集平台的项目。任职要求：1、本科及以上学历，计算机或工科相关专业，至少1年相关领域的工作经验；2、精通JAVA，熟悉Python编程，有数据清洗、去重等经验者优先；3、熟悉Web开...,,13薪
AI实习生,上海比孚信息科技有限公司,200-400/天,上海,无经验,硕士,100-299人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CC572993020J40673341101.htm,职位描述1、负责AIGC的相关工具与技术的调研2、参与AIGC应用基础工具的搭建岗位要求1、25届/26届/27届，本科或以上学历，计算机、数学、机器学习等相关专业，有良好的机器学习或深度学习理论基础；2、了解AIGC，对开源大模型等有一定理解与实践，有rag经验最佳3、有Python编程经验，除外能熟悉Java更佳；4、有较强的逻辑和学习能力，能接受挑战性的工作；5、可每周实习至少三天，连续3个...,,
AI大模型算法工程师,凌志软件,3万-4万,上海,3-5年,硕士,1000-9999人,合资,计算机软件,http://www.zhaopin.com/jobdetail/CC120210700J40654875702.htm,工作职责1、负责公司AI⼤模型的微调、开发、优化和部署。与跨职能团队紧密合作，利⽤最新的机器学习、深度学习技术和算法，推动公司在AI领域的创新和发展。2、为公司的AI产品提供强⼤的语⾔⽣成和检索能⼒。与团队紧密合作，共同推动RAG技术在⾃然语⾔处理领域的应⽤和创新。3、负责基于⼤型语⾔模型（LLMs）的开源⾦融AI代理平台的微调、技术实现、性能优化以及新功能开发，确保平台能够⾼效、准确地处理⾦融数...,,13薪
人工智能技术组组长,武汉景行英才人力资源服务有限公司,5.5万-6万,上海,3-5年,本科,100-299人,民营,咨询服务,http://www.zhaopin.com/jobdetail/CC692528030J40537253616.htm,职位描述业务内容:尖端智能化技术的研究领导尖端智能化技术的技术领导推进与科技企业共同开发中国智能化对组内新人进行教育培养聘用条件：1.年龄要求：30岁~45岁2.学历及专业要求:本科以上学历，目前有AI相关工作经验。3.语言能力要求英语或日语可以日常进行沟通。4.其他能力：具有较高的思考能力、交涉能力、交流能力5.工作经历：拥有汽车行业（包括供应商）先进安全系统领域功能开发领域3年以上的领导经验，...,,
AI实习生（深度学习/机器学习）,上海比孚信息科技有限公司,200-400/天,上海,无经验,本科,100-299人,民营,计算机软件,http://www.zhaopin.com/jobdetail/CC572993020J40674384501.htm,职位描述1、负责AIGC的相关工具与技术的调研2、参与AIGC应用基础工具的搭建岗位要求1、26届/27届，本科或以上学历，计算机、数学、机器学习等相关专业，有良好的机器学习或深度学习理论基础；2、了解AIGC，对开源大模型等有一定理解与实践，有rag经验更优3、有Python编程经验，除外能熟悉Java更佳；4、有较强的逻辑和学习能力，能接受挑战性的工作；5、可每周实习至少三天，连续5个月以上,,
